Date,Message
2026-01-12T02:00:00.000-00:00,"1,0.58,100,1.22,0.92,50723.59,1,1,1,1,2"
2026-01-12T03:45:00.000-00:00,"1,0.57,100,1.9,0.64,118955.96,1,1,0,2,1"
2026-01-12T07:00:00.000-00:00,"0,0.15,100,0.34,3.58,89709.3,1,1,1,1,0"
2026-01-12T18:15:00.000-00:00,"0,0.37,100,2.09,0.83,53344.59,1,3,0,1,1"
2026-01-13T03:15:00.000-00:00,"0,0.43,100,2.11,0.15,10091.24,1,1,0,1,5"
2026-01-13T03:45:00.000-00:00,"1,0.2,100,1.31,0.61,14196.51,1,1,1,1,0"
2026-01-13T05:00:00.000-00:00,"0,0.68,100,3.29,0.06,45980.66,1,3,0,30,3"
2026-01-13T12:15:00.000-00:00,"0,0.02,100,0.7,0.37,66147.73,1,4,1,1,0"
2026-01-13T20:15:00.000-00:00,"1,0.45,100,1.95,0,167305.18,1,3,1,1,16"
2026-01-13T20:45:00.000-00:00,"1,0.13,100,0.9,0.52,236095.71,1,3,1,1,1"
2026-01-13T22:00:00.000-00:00,"1,0.27,100,1.44,0.07,228127.62,1,3,1,2,6"
2026-01-14T05:15:00.000-00:00,"0,0.16,100,0.25,0.44,242256.79,1,1,1,1,0"
2026-01-14T07:30:00.000-00:00,"1,0.19,100,1.31,0.01,191296.81,1,2,1,2,0"
2026-01-14T13:00:00.000-00:00,"1,0.11,100,0.48,0.58,162909.59,1,4,0,2,0"
2026-01-14T22:30:00.000-00:00,"1,0.28,100,1.65,0.01,286821.88,1,3,1,12,0"
2026-01-15T01:00:00.000-00:00,"0,0.02,100,0.78,0.83,197456.76,1,1,0,1,0"
2026-01-15T08:00:00.000-00:00,"1,0.13,100,0.9,1.09,140596.06,1,2,1,1,0"
2026-01-15T09:15:00.000-00:00,"1,0.55,100,3,0.51,249252.85,1,3,1,49,24"
2026-01-15T11:30:00.000-00:00,"1,0.81,100,2.66,0.03,167747.68,1,2,0,1,6"
2026-01-15T11:45:00.000-00:00,"0,0.16,100,0.5,0.07,157920.36,1,2,1,1,4"
2026-01-15T14:00:00.000-00:00,"1,0.45,100,2.25,0.03,140645.6,1,4,1,2,2"
2026-01-16T11:45:00.000-00:00,"0,0.04,100,0.78,1.29,-19339.64,0,2,1,4,0"
2026-01-16T12:15:00.000-00:00,"0,0.53,100,3.52,0.03,-15324.93,0,2,0,5,2"
2026-01-16T14:15:00.000-00:00,"1,0.01,100,0.95,0.12,-13019.81,0,4,1,1,7"
2026-01-16T14:15:00.000-00:00,"0,0.27,100,0.99,1.22,-3741.18,0,2,1,16,0"
2026-01-16T16:15:00.000-00:00,"0,0.13,100,0.46,0.68,-86618.71,0,3,0,1,1"
2026-01-17T07:00:00.000-00:00,"1,0.74,100,2.35,0.02,-12338,0,1,0,4,36"
2026-01-17T07:45:00.000-00:00,"1,0.3,100,1.02,0.01,-28762.92,0,3,0,41,3"
2026-01-17T10:45:00.000-00:00,"1,0.3,100,0.69,0.4,-21974,0,2,0,3,6"
2026-01-17T11:15:00.000-00:00,"0,0.61,100,1.83,0.02,-25121.67,0,2,0,1,0"
2026-01-17T15:00:00.000-00:00,"1,0.49,100,1.51,0.01,-122.01,0,4,1,1,4"
2026-01-17T20:15:00.000-00:00,"0,0.01,100,0.25,0.52,-9729.34,0,3,1,1,0"
2026-01-17T20:45:00.000-00:00,"0,0.49,100,1.4,0,-7929.26,0,3,0,2,2"
2026-01-17T20:45:00.000-00:00,"0,0.4,100,1.79,0.01,-2244.99,0,3,1,5,0"
2026-01-17T21:30:00.000-00:00,"0,0.29,100,0.9,0.02,521.97,1,3,1,8,1"
2026-01-18T03:15:00.000-00:00,"0,0.39,100,5.62,0.39,-30383.9,0,1,0,1,7"
2026-01-18T03:15:00.000-00:00,"0,0.23,100,1.02,1.44,-23565.07,0,1,1,9,0"
2026-01-18T04:00:00.000-00:00,"1,0.29,100,0.54,1.13,-18075.91,0,1,1,1,0"
2026-01-18T07:30:00.000-00:00,"1,0.8,100,1.81,0.01,-22809.29,0,1,0,4,12"
2026-01-18T07:30:00.000-00:00,"1,0.08,100,1.05,0.14,-29407.81,0,1,1,17,0"
2026-01-18T10:00:00.000-00:00,"1,0.04,100,1.87,0.58,-5307.31,0,2,0,1,0"
2026-01-18T10:00:00.000-00:00,"1,0.66,100,1.72,0.53,-16271.77,0,2,1,5,0"
2026-01-18T13:30:00.000-00:00,"0,0.41,100,1.75,0.59,-19941.18,0,4,0,1,0"
2026-01-18T16:00:00.000-00:00,"0,1.07,100,2.27,0.13,-17784.49,0,3,0,2,2"
