Date,Message
2025-12-16T06:30:00.000-00:00,"1,0.34,100,1.4,0.17,-78.87,0,1,1,2,4"
2025-12-16T09:15:00.000-00:00,"1,0.1,100,0.47,0.63,165.15,1,2,1,1,0"
2025-12-16T13:30:00.000-00:00,"0,0.31,100,1.53,0.19,178.27,1,4,1,1,1"
2025-12-16T17:00:00.000-00:00,"1,0.76,100,1.62,0.1,100.28,1,3,1,1,3"
2025-12-16T17:30:00.000-00:00,"0,0.93,100,4.14,0.08,219.89,1,4,1,15,4"
2025-12-17T00:45:00.000-00:00,"1,0.09,100,0.46,0.87,156.68,1,1,0,6,0"
2025-12-17T06:00:00.000-00:00,"0,0.05,100,0.65,3,-7.04,0,1,0,1,0"
2025-12-17T09:00:00.000-00:00,"0,0.55,100,1.6,0.24,-234.45,0,2,0,1,3"
2025-12-17T13:45:00.000-00:00,"0,0.36,100,0.8,0.19,-299.85,0,2,1,12,0"
2025-12-17T15:00:00.000-00:00,"0,0.28,100,0.64,0.24,-242.56,0,2,1,17,3"
2025-12-17T21:45:00.000-00:00,"1,0.24,100,1.01,0.6,-85.45,0,3,1,5,0"
2025-12-18T07:00:00.000-00:00,"0,0.55,100,0.89,0.18,-149.15,0,1,1,4,0"
2025-12-19T03:30:00.000-00:00,"0,0.09,100,0.43,0.24,-94.04,0,3,0,2,43"
2025-12-19T19:45:00.000-00:00,"1,0.09,100,1.2,0.42,18.6,1,3,1,4,0"
2025-12-23T18:15:00.000-00:00,"0,0.03,100,0.3,1.23,-141.38,0,3,1,1,0"
2025-12-23T19:45:00.000-00:00,"0,0.68,100,1.18,0,-117.87,0,3,1,3,5"
2025-12-23T19:45:00.000-00:00,"0,0.53,100,3.3,0.12,-51.58,0,3,1,1,13"
2025-12-23T21:30:00.000-00:00,"0,0.28,100,0.45,0,-84.94,0,3,0,15,1"
2025-12-23T22:00:00.000-00:00,"1,0.91,100,2.75,0.02,-40.74,0,1,1,1,0"
2025-12-23T22:00:00.000-00:00,"1,0.52,100,1.11,0.1,-72.77,0,1,1,2,0"
2025-12-23T22:00:00.000-00:00,"1,0.19,100,1.3,0.1,-101.93,0,1,1,3,0"
2025-12-23T22:00:00.000-00:00,"0,0.59,100,4.86,0.36,20.12,1,3,1,24,0"
2025-12-24T02:45:00.000-00:00,"0,0.75,100,1.3,0.05,-56.53,0,1,0,2,12"
2025-12-24T03:30:00.000-00:00,"1,0.34,100,0.9,0.67,12.75,1,1,0,1,0"
2025-12-24T03:45:00.000-00:00,"1,0.32,100,0.84,0,-4.96,0,1,0,2,1"
2025-12-24T05:30:00.000-00:00,"0,0.38,100,0.86,0.07,-58.45,0,1,1,3,0"
2025-12-24T05:45:00.000-00:00,"0,0.14,100,0.52,0.9,-72.02,0,1,0,2,1"
2025-12-24T07:30:00.000-00:00,"0,0.22,100,1.23,0.08,-16.97,0,1,1,14,0"
2025-12-24T12:30:00.000-00:00,"0,0.3,100,2.84,0,-126.72,0,2,1,3,0"
2025-12-24T14:45:00.000-00:00,"1,0.4,100,1.48,0.24,-7.54,0,3,0,1,1"
2025-12-24T17:15:00.000-00:00,"1,0.1,100,0.51,1.43,34.89,1,3,0,6,1"
2025-12-24T18:00:00.000-00:00,"0,0.28,100,0.63,0.12,31.25,1,3,1,1,2"
2025-12-25T22:00:00.000-00:00,"0,0.38,100,0.54,0.39,62.39,1,3,1,20,0"
2025-12-26T06:00:00.000-00:00,"0,0.53,100,1.25,0,-83.17,0,1,0,2,0"
2025-12-26T21:00:00.000-00:00,"0,0.23,100,0.74,0.71,59.54,1,3,0,1,4"
2025-12-26T21:00:00.000-00:00,"0,0.17,100,0.47,0.27,73.01,1,3,0,6,0"
2025-12-29T04:45:00.000-00:00,"1,0.4,100,1.1,0.09,114.11,1,1,0,5,3"
2025-12-29T07:00:00.000-00:00,"0,1.03,100,2.92,0.42,80.93,1,1,1,7,1"
2025-12-29T10:30:00.000-00:00,"0,1.66,100,4.14,0.17,-63.31,0,2,0,3,9"
2025-12-29T11:45:00.000-00:00,"1,0.24,100,2.42,0.06,188.75,1,2,0,1,1"
2025-12-29T12:00:00.000-00:00,"1,0.49,100,1.43,0.59,120.35,1,2,0,3,1"
2025-12-29T12:00:00.000-00:00,"1,0.46,100,1.34,0.07,11.15,1,2,1,6,0"
2025-12-29T12:15:00.000-00:00,"1,0.28,100,0.93,0.59,50.19,1,2,0,5,1"
2025-12-29T14:00:00.000-00:00,"0,0.59,100,0.76,0.93,68.1,1,4,0,1,6"
2025-12-29T15:45:00.000-00:00,"0,0.18,100,0.68,0.04,-15.85,0,3,0,1,2"
2025-12-30T05:30:00.000-00:00,"0,0.83,100,1.47,0.07,3.56,1,1,0,5,16"
2025-12-30T07:00:00.000-00:00,"1,0.62,100,2.79,0.26,14.17,1,1,0,3,3"
2025-12-30T09:15:00.000-00:00,"1,0.31,100,1.68,0.22,81.47,1,2,0,1,2"
2025-12-30T22:30:00.000-00:00,"0,0.49,100,0.36,3.83,67.03,1,1,1,1,0"
2025-12-31T00:15:00.000-00:00,"1,0.24,100,1.5,0.78,71.94,1,3,0,7,9"
2025-12-31T06:00:00.000-00:00,"1,0.46,100,1.77,0.32,107.57,1,1,1,2,0"
2025-12-31T11:45:00.000-00:00,"1,0.44,100,1.85,0.15,50.14,1,2,0,1,1"
2025-12-31T13:15:00.000-00:00,"1,0.41,100,0.8,0.44,79.51,1,4,0,1,0"
2025-12-31T16:00:00.000-00:00,"0,0.11,100,0.5,1.55,31.23,1,3,1,8,0"
2026-01-02T10:30:00.000-00:00,"1,0.54,100,1.75,0.32,89.43,1,2,0,2,0"
2026-01-02T14:30:00.000-00:00,"0,0.9,100,2.18,0.23,62.94,1,2,1,12,3"
2026-01-02T21:30:00.000-00:00,"0,0.17,100,2.71,0.24,-28.12,0,3,0,12,2"
2026-01-05T08:15:00.000-00:00,"1,0.24,100,1.17,0.63,-48.91,0,1,1,7,13"
2026-01-05T10:30:00.000-00:00,"1,0.52,100,1.5,0.11,319.11,1,2,1,2,0"
2026-01-05T14:15:00.000-00:00,"1,1.78,100,2.35,0.04,252.65,1,2,1,12,6"
2026-01-06T05:15:00.000-00:00,"1,0.17,100,3.06,0.06,316.17,1,1,0,5,1"
2026-01-06T05:45:00.000-00:00,"0,0.03,100,1.17,0.29,282.91,1,1,1,1,0"
2026-01-06T08:00:00.000-00:00,"0,0.08,100,0.59,1.5,269.09,1,2,0,2,0"
2026-01-07T04:00:00.000-00:00,"1,0.38,100,2.81,0.14,231.22,1,1,0,1,3"
2026-01-08T11:30:00.000-00:00,"0,0.32,100,1.08,0.64,-77.65,0,2,1,5,1"
2026-01-09T01:45:00.000-00:00,"0,1.23,100,1.87,0.09,62.67,1,1,0,1,14"
2026-01-09T10:30:00.000-00:00,"1,0.16,100,2.18,0.04,51.29,1,3,0,24,50"
2026-01-11T22:30:00.000-00:00,"0,0.55,100,2.12,0,-18.16,0,1,1,1,0"
2026-01-12T02:30:00.000-00:00,"0,0.1,100,2.08,0.02,-139.77,0,1,0,3,3"
2026-01-12T08:00:00.000-00:00,"0,0.09,100,0.73,0.11,-226.8,0,2,0,1,0"
2026-01-12T08:00:00.000-00:00,"0,1.16,100,2.29,0.32,-181.12,0,2,0,2,0"
2026-01-12T12:00:00.000-00:00,"1,0.5,100,1.12,0.08,5.65,1,2,1,4,2"
