Date,Message
2025-11-25T05:00:00.000-00:00,"0,0.39,100,1.84,0.67,221.21,1,1,1,5,0"
2025-11-25T21:00:00.000-00:00,"1,0.36,100,0.93,0.09,-251.59,0,3,0,1,1"
2025-11-26T00:00:00.000-00:00,"1,0.08,100,1.12,0,-197.06,0,1,0,1,4"
2025-11-26T08:45:00.000-00:00,"0,0.13,100,0.75,0.59,-190.38,0,2,1,4,0"
2025-11-26T23:00:00.000-00:00,"1,0.08,100,1.49,0.11,356.82,1,3,0,10,0"
2025-11-27T01:00:00.000-00:00,"0,0.08,100,3.36,0.32,337.25,1,1,1,7,0"
2025-11-27T02:00:00.000-00:00,"0,0.2,100,0.75,0.63,122.57,1,1,0,1,0"
2025-11-27T02:00:00.000-00:00,"0,0.41,100,0.88,0.42,165.19,1,1,0,2,0"
2025-11-28T13:45:00.000-00:00,"1,1.16,100,5.17,0.14,526.29,1,3,0,7,17"
2025-11-28T15:30:00.000-00:00,"1,0.11,100,0.22,0.72,608.29,1,3,0,1,1"
2025-11-28T18:45:00.000-00:00,"1,0.76,100,2.1,0.46,808.53,1,3,0,1,7"
2025-11-30T23:00:00.000-00:00,"0,2.03,100,3.6,0.08,2.94,1,3,0,1,0"
2025-11-30T23:00:00.000-00:00,"0,0.2,100,0.61,0.49,296.31,1,3,1,2,0"
2025-11-30T23:00:00.000-00:00,"0,2.01,100,5.8,0.04,543.01,1,3,1,3,0"
2025-12-01T01:15:00.000-00:00,"0,0.21,100,2.12,0.02,452.34,1,1,0,1,1"
2025-12-01T02:00:00.000-00:00,"0,0.24,100,0.64,0.01,532.07,1,1,0,3,3"
2025-12-01T06:15:00.000-00:00,"1,0.25,100,2.81,0.19,837.12,1,1,1,1,0"
2025-12-01T11:00:00.000-00:00,"1,0.18,100,1.35,0.22,609.32,1,1,0,34,0"
2025-12-01T12:45:00.000-00:00,"0,0.35,100,4.95,0.03,334.79,1,2,1,1,5"
2025-12-02T09:15:00.000-00:00,"0,0.07,100,0.95,0.21,12.74,1,2,0,1,0"
2025-12-03T13:30:00.000-00:00,"1,0.04,100,1.05,1,250.68,1,2,1,16,0"
2025-12-03T17:15:00.000-00:00,"0,0.05,100,2.21,0.31,90.07,1,3,0,1,0"
2025-12-03T20:45:00.000-00:00,"0,0.13,100,2.11,0.45,-90.06,0,3,0,1,4"
2025-12-03T23:00:00.000-00:00,"1,0.14,100,1.6,0.68,-10.01,0,1,0,4,0"
2025-12-04T06:30:00.000-00:00,"1,0.43,100,1.23,0.18,113.72,1,1,1,12,3"
2025-12-04T15:15:00.000-00:00,"0,0.24,100,2,0.6,-134.66,0,3,0,1,1"
2025-12-04T15:30:00.000-00:00,"0,0.28,100,1.77,0.43,-29.33,0,3,0,3,1"
2025-12-04T21:00:00.000-00:00,"0,0.19,100,1.3,0.82,465.98,1,3,0,1,5"
2025-12-05T01:45:00.000-00:00,"1,0.53,100,2.36,0.47,549.12,1,3,0,1,31"
2025-12-05T16:15:00.000-00:00,"1,0.3,100,1.4,0.14,823.47,1,3,0,1,2"
2025-12-05T17:15:00.000-00:00,"0,0.23,100,1.63,0.29,518.17,1,3,0,1,1"
2025-12-05T18:45:00.000-00:00,"1,0.55,100,1.54,0.31,638.49,1,3,0,3,2"
2025-12-08T05:00:00.000-00:00,"1,0.07,100,1.43,0.43,449.92,1,1,1,8,0"
2025-12-09T04:30:00.000-00:00,"0,0.18,100,2.21,0.54,-782.68,0,3,1,2,33"
2025-12-09T06:45:00.000-00:00,"0,0.22,100,2.97,0.3,-661.3,0,1,1,8,0"
2025-12-09T14:00:00.000-00:00,"0,1.02,100,2.58,0.16,-354.94,0,4,1,2,0"
2025-12-09T20:15:00.000-00:00,"1,0.3,100,1.52,0.84,-667.84,0,3,1,1,0"
2025-12-10T15:45:00.000-00:00,"0,0.03,100,0.79,1.27,-726.7,0,3,1,2,3"
2025-12-10T18:30:00.000-00:00,"0,0.54,100,2.95,0.08,-261.18,0,4,1,21,0"
2025-12-10T23:45:00.000-00:00,"1,0.68,100,1.82,0.52,257.35,1,3,0,7,3"
2025-12-11T01:15:00.000-00:00,"0,0.3,100,2.16,0.11,202.24,1,1,0,3,4"
2025-12-11T03:00:00.000-00:00,"1,0.16,100,1.22,0.25,146.9,1,3,0,11,13"
2025-12-11T16:00:00.000-00:00,"0,1.38,100,6.04,0,-905.48,0,3,1,3,4"
2025-12-11T19:30:00.000-00:00,"0,0.5,100,2.3,0.52,-741.84,0,3,0,22,0"
2025-12-11T23:15:00.000-00:00,"1,1.01,100,3.12,0.12,-483.72,0,3,1,2,8"
2025-12-12T11:15:00.000-00:00,"0,0.16,100,0.36,0.53,-444.72,0,2,1,3,2"
2025-12-12T12:30:00.000-00:00,"0,0.46,100,1.28,0.12,-531.35,0,2,0,1,8"
2025-12-12T18:45:00.000-00:00,"1,0.41,100,0.75,0.64,-335.03,0,3,0,1,6"
2025-12-14T23:00:00.000-00:00,"1,0.04,100,0.8,1.96,-420.98,0,1,1,1,2"
2025-12-15T00:15:00.000-00:00,"1,0.55,100,2.53,0.12,-291.14,0,1,1,2,1"
2025-12-15T10:30:00.000-00:00,"1,0.63,100,2.03,0,-457.64,0,3,0,10,56"
2025-12-16T01:45:00.000-00:00,"1,0.87,100,2.45,0.13,-879.71,0,3,0,4,18"
2025-12-16T06:00:00.000-00:00,"0,0.11,100,1.33,1.33,-823.72,0,1,1,1,0"
2025-12-16T06:45:00.000-00:00,"0,0.54,100,4.11,0,-797.96,0,1,0,3,2"
2025-12-16T09:30:00.000-00:00,"0,0.33,100,0.8,0.84,-957.47,0,2,1,2,2"
2025-12-16T13:00:00.000-00:00,"0,0.53,100,1.21,0.26,-1144.45,0,2,1,6,7"
2025-12-16T23:45:00.000-00:00,"0,0.2,100,2.48,0.15,-1208.9,0,3,0,14,0"
2025-12-17T00:00:00.000-00:00,"0,0.3,100,2.32,0.99,-1166.12,0,3,0,36,0"
2025-12-17T05:00:00.000-00:00,"1,0.07,100,0.96,0,-446.22,0,1,1,1,9"
2025-12-17T09:00:00.000-00:00,"1,2.19,100,4.38,0.43,-654.08,0,1,1,2,33"
2025-12-17T23:45:00.000-00:00,"1,0.16,100,0.99,0.23,604.41,1,1,1,2,0"
2025-12-18T02:00:00.000-00:00,"1,0.36,100,1.93,0.28,514,1,1,0,1,14"
2025-12-18T02:00:00.000-00:00,"1,0.03,100,0.11,5.63,390.8,1,1,1,16,0"
2025-12-18T02:00:00.000-00:00,"1,0.72,100,1.25,0.03,276.16,1,3,1,17,0"
2025-12-18T02:15:00.000-00:00,"1,0.64,100,1.28,0,132.72,1,3,0,19,0"
2025-12-18T08:15:00.000-00:00,"1,0.03,100,0.64,1.09,47.17,1,1,1,9,1"
2025-12-18T09:30:00.000-00:00,"0,0.78,100,3.62,0.47,78.3,1,1,1,12,16"
2025-12-18T09:30:00.000-00:00,"1,1.3,100,2.29,0.04,-37.83,0,3,0,20,29"
2025-12-19T00:30:00.000-00:00,"0,0.36,100,1.33,0.17,-292.09,0,3,1,1,14"
2025-12-19T00:45:00.000-00:00,"0,0.18,100,0.99,0.15,-450.88,0,1,0,2,0"
2025-12-19T01:30:00.000-00:00,"0,0.17,100,0.72,0.19,-425.67,0,1,1,3,3"
2025-12-19T04:00:00.000-00:00,"0,0.19,100,2.49,0.74,-321.68,0,1,1,19,0"
2025-12-19T13:00:00.000-00:00,"1,0.02,100,1.32,0.21,138,1,4,1,1,0"
