Date,Message
2025-11-20T16:00:00.000-00:00,"0,0.2,100,0.51,1.09,325.98,1,3,0,1,0"
2025-11-21T07:30:00.000-00:00,"1,0.29,100,1.87,0.41,365.32,1,1,1,13,2"
2025-11-21T12:30:00.000-00:00,"0,0.21,100,2.12,0.37,38.63,1,2,0,4,6"
2025-11-24T14:00:00.000-00:00,"1,0.39,100,0.79,1.03,394.49,1,4,0,5,1"
2025-11-24T16:45:00.000-00:00,"1,0.14,100,1.47,0.17,369.08,1,3,0,1,1"
2025-11-25T10:30:00.000-00:00,"1,0.19,100,1.89,0,576.45,1,2,0,1,2"
2025-11-26T07:15:00.000-00:00,"0,1.31,100,2.36,0.13,574.31,1,3,1,5,37"
2025-11-26T08:30:00.000-00:00,"0,0.62,100,4.22,0.02,189.77,1,2,0,2,2"
2025-11-27T06:45:00.000-00:00,"1,0.32,100,3.42,0.23,438.26,1,1,0,2,33"
2025-11-27T14:15:00.000-00:00,"1,0.6,100,2.08,0.29,249.13,1,4,0,2,1"
2025-11-27T14:45:00.000-00:00,"1,0.19,100,1.99,0.08,171.52,1,4,0,4,2"
2025-11-27T15:45:00.000-00:00,"0,0.35,100,1.38,0.15,209.08,1,3,1,5,0"
2025-11-28T15:45:00.000-00:00,"0,0.19,100,1.36,0.01,-919.91,0,3,1,1,0"
2025-12-02T06:00:00.000-00:00,"1,0.2,100,3.21,0.23,-152.45,0,1,0,14,3"
2025-12-02T15:00:00.000-00:00,"0,0.23,100,1.61,0.12,-202.36,0,4,1,1,5"
2025-12-03T08:15:00.000-00:00,"1,0.93,100,3.52,0.66,22.59,1,1,0,11,0"
2025-12-03T12:45:00.000-00:00,"1,1.08,100,2.6,0.35,336.35,1,2,1,1,11"
2025-12-03T18:30:00.000-00:00,"1,0.37,100,1.35,0.34,931.65,1,3,1,1,8"
2025-12-04T05:30:00.000-00:00,"0,0.02,100,1.68,0.03,669.03,1,1,0,1,6"
2025-12-04T09:30:00.000-00:00,"1,0.78,100,7.21,0.11,708.03,1,2,0,2,2"
2025-12-04T14:00:00.000-00:00,"0,0.21,100,1.31,0.22,579.6,1,4,0,1,1"
2025-12-04T15:00:00.000-00:00,"1,0.27,100,0.78,0.27,604.33,1,3,1,3,0"
2025-12-05T15:30:00.000-00:00,"0,0.1,100,0.54,0.21,-492.8,0,3,1,1,5"
2025-12-05T20:45:00.000-00:00,"0,0.61,100,2.31,0.08,-1256.79,0,3,1,2,11"
2025-12-08T14:00:00.000-00:00,"0,0.61,100,3.65,0.04,-1058.98,0,4,0,2,5"
2025-12-08T14:00:00.000-00:00,"0,0.41,100,1.58,0.31,-986.05,0,4,0,8,0"
2025-12-09T03:30:00.000-00:00,"1,0.45,100,2.26,0.08,-138.68,0,1,0,1,5"
2025-12-09T09:30:00.000-00:00,"1,0.95,100,4.07,0,68.5,1,2,0,2,1"
2025-12-10T11:00:00.000-00:00,"1,1.33,100,4.38,0.07,-55.9,0,2,0,6,9"
2025-12-10T20:45:00.000-00:00,"1,0.52,100,5.11,0.07,15.19,1,3,1,10,17"
2025-12-11T06:00:00.000-00:00,"0,0.32,100,0.9,0.36,107.67,1,1,1,1,0"
2025-12-11T22:00:00.000-00:00,"0,0.11,100,1.67,0.3,-119.6,0,3,1,7,0"
2025-12-12T07:00:00.000-00:00,"0,1.22,100,2.56,0.04,-62.94,0,3,1,10,34"
2025-12-12T16:30:00.000-00:00,"0,1.17,100,1.94,0.11,-330.95,0,2,1,32,1"
2025-12-12T21:45:00.000-00:00,"1,0.12,100,1.34,1.02,-318.6,0,3,1,2,4"
2025-12-15T05:30:00.000-00:00,"0,0.02,100,0.34,3.57,-351.33,0,1,1,1,0"
2025-12-15T12:45:00.000-00:00,"1,0.16,100,1.51,0.12,5.64,1,2,1,11,0"
2025-12-15T15:00:00.000-00:00,"1,0.99,100,0.88,0.68,32.47,1,4,1,5,0"
2025-12-16T15:00:00.000-00:00,"1,0.35,100,1.38,0.21,326.19,1,2,1,19,4"
2025-12-17T15:45:00.000-00:00,"0,0.74,100,2.45,0.92,11.45,1,1,1,40,0"
2025-12-17T19:45:00.000-00:00,"0,0.11,100,1.51,0.57,287.02,1,3,1,1,7"
2025-12-18T01:45:00.000-00:00,"1,0.98,100,4.26,0.06,196.09,1,3,0,11,28"
2025-12-18T05:45:00.000-00:00,"1,0.29,100,2.84,0.44,-18.6,0,3,0,39,17"
2025-12-18T09:45:00.000-00:00,"0,0.04,100,0.39,1,-341.09,0,2,1,1,0"
2025-12-18T11:15:00.000-00:00,"0,0.76,100,0.95,0.05,-304.3,0,2,0,6,2"
2025-12-18T12:00:00.000-00:00,"1,0.19,100,0.82,0.94,-257.68,0,2,1,3,0"
2025-12-18T15:15:00.000-00:00,"1,0.33,100,1.39,0.15,421.79,1,4,0,8,1"
2025-12-19T01:30:00.000-00:00,"0,0.01,100,0.9,0.42,25.62,1,1,0,1,3"
2025-12-19T06:30:00.000-00:00,"1,0.11,100,2.5,0.22,120.09,1,1,1,1,0"
2025-12-22T07:00:00.000-00:00,"1,0.2,100,0.91,0.57,340.02,1,1,0,17,5"
2025-12-22T12:30:00.000-00:00,"1,0.47,100,3.55,0.03,353.25,1,2,1,9,0"
2025-12-22T18:15:00.000-00:00,"1,0.41,100,2.55,0.42,347.25,1,3,0,3,1"
2025-12-22T18:45:00.000-00:00,"0,0.46,100,1.7,0.26,377,1,3,1,2,0"
2025-12-22T19:15:00.000-00:00,"0,0.34,100,1.15,0.02,267.49,1,3,0,1,2"
2025-12-23T00:15:00.000-00:00,"1,0.07,100,0.56,1.25,404.63,1,1,1,1,0"
2025-12-23T06:45:00.000-00:00,"1,0.09,100,2.65,0.23,453.88,1,1,0,2,3"
2025-12-23T15:00:00.000-00:00,"0,0.26,100,1.95,0.23,81.17,1,4,0,5,3"
2025-12-23T17:15:00.000-00:00,"0,0.08,100,1.17,1.81,-60.72,0,3,1,1,4"
2025-12-23T21:30:00.000-00:00,"1,0.06,100,1.19,0.12,-91.63,0,3,1,1,4"
2025-12-24T03:00:00.000-00:00,"1,0.22,100,2.08,0.4,121.88,1,1,0,1,4"
2025-12-24T08:00:00.000-00:00,"0,0.09,100,1.17,0,-21.38,0,2,1,2,0"
2025-12-24T09:30:00.000-00:00,"1,0.22,100,1.86,0.23,-3.82,0,2,1,2,0"
2025-12-26T06:00:00.000-00:00,"0,0.49,100,1.95,0.09,-218.64,0,1,1,2,0"
2025-12-26T13:00:00.000-00:00,"0,1.11,100,3.15,0.11,-167.4,0,1,0,24,7"
2025-12-26T13:45:00.000-00:00,"0,0.84,100,4,0,-109.05,0,1,1,32,3"
2025-12-29T05:30:00.000-00:00,"0,0.27,100,1.04,0.22,-221.23,0,1,0,1,0"
2025-12-29T06:15:00.000-00:00,"1,0.02,100,0.84,0.38,-180.72,0,1,1,1,0"
2025-12-29T11:15:00.000-00:00,"1,0.38,100,1.1,0.14,105.75,1,2,1,3,0"
2025-12-29T14:00:00.000-00:00,"0,0.91,100,1.18,0,37.42,1,4,0,2,5"
2025-12-29T22:45:00.000-00:00,"1,0.13,100,3.4,0.09,275.47,1,1,0,3,4"
2025-12-30T01:45:00.000-00:00,"0,0.14,100,0.99,1.62,164.84,1,1,1,2,0"
2025-12-30T05:45:00.000-00:00,"1,0.24,100,2.01,0.77,185.89,1,1,1,2,0"
2025-12-30T08:15:00.000-00:00,"0,0.61,100,1.38,0.28,98.13,1,2,0,2,1"
2025-12-31T05:15:00.000-00:00,"0,0.45,100,1.05,0.36,-248.08,0,1,0,1,1"
2025-12-31T08:00:00.000-00:00,"1,0.87,100,3.54,0.2,-213.88,0,1,1,2,8"
2025-12-31T10:45:00.000-00:00,"0,1.17,100,1.64,0.17,-431.6,0,2,0,1,6"
2025-12-31T11:30:00.000-00:00,"0,0.76,100,2.19,0.24,-319.28,0,2,0,8,3"
2025-12-31T20:15:00.000-00:00,"1,0.45,100,1.67,0.12,-44.86,0,3,1,1,15"
2026-01-01T22:00:00.000-00:00,"1,0.79,100,3.14,0.18,380.21,1,1,0,2,2"
2026-01-01T22:00:00.000-00:00,"1,0.13,100,0.67,0.67,248.15,1,3,1,6,0"
2026-01-01T23:00:00.000-00:00,"1,0.04,100,1.16,0.17,291.57,1,3,1,5,4"
2026-01-02T07:15:00.000-00:00,"1,0.45,100,2.21,0.01,208.5,1,3,0,40,4"
2026-01-02T08:00:00.000-00:00,"0,0.11,100,1.25,0.48,-96.92,0,2,1,1,0"
2026-01-02T09:15:00.000-00:00,"0,1.27,100,2.81,0,-38.69,0,2,0,2,5"
2026-01-02T13:15:00.000-00:00,"1,0.06,100,1.03,0.32,13.16,1,4,1,1,0"
2026-01-02T13:30:00.000-00:00,"0,0.98,100,2.31,0.09,133.28,1,1,0,29,0"
2026-01-02T13:30:00.000-00:00,"0,0.93,100,3.53,0,191.9,1,1,1,30,0"
2026-01-02T19:30:00.000-00:00,"1,0.51,100,1.4,0.23,241.49,1,3,0,19,3"
2026-01-05T04:00:00.000-00:00,"0,0.52,100,2.77,0.14,-15.79,0,1,0,1,4"
2026-01-05T07:30:00.000-00:00,"1,0.16,100,0.69,0.36,150.45,1,1,1,1,10"
2026-01-05T20:45:00.000-00:00,"1,0.28,100,1.82,0.32,1228.79,1,3,1,1,0"
2026-01-06T00:30:00.000-00:00,"0,0.1,100,1.64,0,1129.87,1,1,1,2,2"
2026-01-06T19:45:00.000-00:00,"1,0.3,100,1.56,0,421.48,1,3,1,3,5"
2026-01-07T00:15:00.000-00:00,"1,0.24,100,1.42,0.19,562.86,1,1,1,1,9"
2026-01-07T06:45:00.000-00:00,"0,0.26,100,1.26,0.35,528.76,1,1,0,7,2"
2026-01-07T21:00:00.000-00:00,"0,0.24,100,1.48,0.29,358.38,1,2,0,49,2"
2026-01-08T06:00:00.000-00:00,"1,0.04,100,0.76,0.13,270.34,1,1,1,1,11"
2026-01-08T14:45:00.000-00:00,"0,0.02,100,0.06,13.33,-278.52,0,3,0,1,2"
2026-01-08T17:00:00.000-00:00,"0,0.21,100,1.61,0.08,-51.18,0,4,1,10,6"
2026-01-09T06:00:00.000-00:00,"0,0.76,100,2.17,0,15.6,1,1,1,2,5"
2026-01-09T12:30:00.000-00:00,"0,0.06,100,1.27,0.1,-180.47,0,2,0,13,1"
2026-01-09T13:30:00.000-00:00,"1,0.1,100,1.26,0.05,19.36,1,4,1,1,0"
2026-01-09T13:30:00.000-00:00,"1,0.73,100,3.09,0,-57.4,0,4,1,2,0"
2026-01-09T13:30:00.000-00:00,"1,0.58,100,1.71,0.03,-109.54,0,4,1,3,0"
2026-01-12T08:00:00.000-00:00,"0,0.28,100,1.93,0.09,201.07,1,2,0,1,0"
2026-01-12T11:00:00.000-00:00,"1,0.59,100,1.34,0.29,346.01,1,2,1,2,5"
2026-01-12T12:00:00.000-00:00,"0,0.46,100,1.17,0.43,409.01,1,2,0,1,0"
2026-01-13T13:45:00.000-00:00,"0,0.45,100,1.32,1.02,130.4,1,4,0,2,1"
2026-01-14T01:15:00.000-00:00,"1,0.02,100,1.23,0.11,-167.28,0,1,0,1,1"
2026-01-14T02:15:00.000-00:00,"0,0.13,100,1.43,0.27,-169.83,0,3,0,18,6"
2026-01-14T06:15:00.000-00:00,"1,0.2,100,1.18,0.06,-64.41,0,1,0,11,3"
2026-01-14T06:45:00.000-00:00,"1,0.29,100,0.33,1.5,-94.38,0,1,1,14,3"
2026-01-14T12:00:00.000-00:00,"1,0.49,100,3.75,0.1,75.29,1,2,0,10,4"
2026-01-14T21:45:00.000-00:00,"0,0.29,100,1.46,0.33,-107.5,0,3,0,18,2"
2026-01-15T10:15:00.000-00:00,"1,0.08,100,0.95,1.63,200.59,1,2,0,4,2"
2026-01-15T21:00:00.000-00:00,"0,0.22,100,1.38,0.57,-565.94,0,3,1,1,1"
2026-01-15T21:15:00.000-00:00,"0,0.06,100,1.33,0.06,-554.78,0,3,1,2,2"
2026-01-15T21:45:00.000-00:00,"0,0.04,100,2.13,0.3,-598.67,0,1,0,1,0"
2026-01-16T06:45:00.000-00:00,"1,0.17,100,1.72,0,-386.08,0,1,0,3,8"
2026-01-16T08:30:00.000-00:00,"1,0.13,100,0.83,0.87,-193.57,0,2,1,1,0"
2026-01-16T15:15:00.000-00:00,"1,0.48,100,0.59,0.02,0.32,1,4,0,4,2"
2026-01-19T09:15:00.000-00:00,"1,0.66,100,1.73,0.04,-36.44,0,2,0,1,0"
2026-01-19T14:45:00.000-00:00,"1,0.34,100,0.71,0.27,-6,0,2,0,2,16"
2026-01-20T11:00:00.000-00:00,"1,1.85,100,6.06,0.23,162.39,1,2,0,6,7"
2026-01-20T13:45:00.000-00:00,"0,0.31,100,1.39,0.04,-81.61,0,2,1,8,1"
2026-01-21T00:45:00.000-00:00,"0,0.11,100,1.25,0.24,-179.42,0,1,0,5,0"
2026-01-21T06:45:00.000-00:00,"1,1.11,100,3.99,0.01,-228.98,0,1,0,10,27"
2026-01-21T14:45:00.000-00:00,"0,0.06,100,0.65,0.79,-417.51,0,2,1,19,0"
2026-01-21T21:15:00.000-00:00,"0,1.12,100,2.48,0.12,-337.36,0,2,0,45,1"
