Date,Message
2025-11-11T17:15:00.000-00:00,"0,0.22,100,1.22,1.23,76.51,1,3,0,2,4"
2025-11-11T19:00:00.000-00:00,"0,0.05,100,0.86,0.35,94.69,1,3,0,3,11"
2025-11-12T00:30:00.000-00:00,"1,0.64,100,1.08,1.14,72.91,1,1,0,1,3"
2025-11-12T02:45:00.000-00:00,"1,0.29,100,0.98,0.71,19.05,1,1,0,1,1"
2025-11-12T02:45:00.000-00:00,"0,0.4,100,2.98,0.14,34.22,1,1,1,4,3"
2025-11-12T05:00:00.000-00:00,"0,0.61,100,3.94,0.14,-33,0,1,0,1,1"
2025-11-12T15:00:00.000-00:00,"0,0.03,100,0.89,0.32,121.17,1,4,1,6,0"
2025-11-13T11:45:00.000-00:00,"1,1.37,100,4.3,0.22,294.43,1,2,0,14,3"
2025-11-14T00:15:00.000-00:00,"0,0.24,100,0.66,0.77,-129.42,0,1,1,3,0"
2025-11-14T01:30:00.000-00:00,"0,1.05,100,3.18,0.53,-110.74,0,3,0,3,24"
2025-11-14T02:00:00.000-00:00,"0,0.68,100,2.88,0.21,-39.31,0,3,0,28,2"
2025-11-14T05:15:00.000-00:00,"0,0.35,100,0.74,0.33,-81.93,0,1,0,1,0"
2025-11-14T10:45:00.000-00:00,"0,0.04,100,4.26,0.58,-124.45,0,2,1,2,12"
2025-11-14T12:45:00.000-00:00,"0,0.98,100,1.77,0.13,-262.4,0,2,0,3,3"
2025-11-14T14:15:00.000-00:00,"1,1.15,100,4.05,0.11,-165.46,0,4,1,2,3"
2025-11-14T17:30:00.000-00:00,"1,0.06,100,0.38,0.42,104.49,1,3,0,1,4"
2025-11-14T18:30:00.000-00:00,"1,0.6,100,2.38,0.03,45.28,1,3,0,7,3"
2025-11-17T06:00:00.000-00:00,"1,0.13,100,0.59,0.85,-127,0,1,1,5,0"
2025-11-17T07:00:00.000-00:00,"1,0.23,100,1.74,0.06,-141.16,0,1,1,6,4"
2025-11-17T08:15:00.000-00:00,"1,1.13,100,2.62,0,-3.58,0,2,0,2,0"
2025-11-17T08:15:00.000-00:00,"1,0.46,100,1.12,0.19,-39.27,0,2,1,3,0"
2025-11-17T09:30:00.000-00:00,"0,0.35,100,0.41,1.71,-87.04,0,2,1,2,0"
2025-11-17T10:45:00.000-00:00,"1,0.07,100,0.2,4.75,-167.37,0,1,1,26,0"
2025-11-17T12:15:00.000-00:00,"0,0.87,100,5.14,0.08,-145.5,0,2,0,2,3"
2025-11-17T17:45:00.000-00:00,"1,0.41,100,1.5,0,-143.08,0,3,0,2,1"
2025-11-17T18:00:00.000-00:00,"0,0.38,100,2.07,0.3,-135.6,0,4,1,16,3"
2025-11-18T00:00:00.000-00:00,"0,0.34,100,0.97,0.38,-287.15,0,3,1,14,5"
2025-11-18T00:30:00.000-00:00,"1,0.8,100,2.03,0.13,-342.55,0,1,0,13,1"
2025-11-18T01:30:00.000-00:00,"0,0.51,100,1.31,0.67,-281.07,0,1,1,5,0"
2025-11-18T02:00:00.000-00:00,"0,0.21,100,0.69,0.2,-267.09,0,1,1,8,0"
2025-11-18T04:45:00.000-00:00,"0,0.82,100,2.68,0.2,-396.07,0,1,0,1,1"
2025-11-18T08:00:00.000-00:00,"0,0.21,100,1.84,0.11,-277.24,0,1,0,19,0"
2025-11-18T14:45:00.000-00:00,"0,0.48,100,0.94,0.45,-28.23,0,3,1,1,1"
2025-11-19T03:30:00.000-00:00,"0,0.19,100,1.15,0.2,-154.98,0,1,0,1,0"
